,APA,BKR,CEIX,CHNR,CME,COP,CTRA,CVX,DVN,EOG,EQT,FANG,FTI,HAL,HES,HP,KMI,MPC,MRO,MXC,NOV,OKE,OXY,PSX,SLB,STT,TRGP,VLO,VNT,WMB,WT,XOM
2019-11-16,1.8227147421864642,1.0914230724884733,1.2272478602600894,0.19902977029072286,,1.2367613262317394,0.597097265225206,0.8039662492562671,1.856542702573714,1.4814784001869834,,1.5377011571424404,1.1792017686961942,1.5477907944775857,1.3890044168594815,1.5957280908476668,0.5501758465765856,1.085750222456469,1.7857911398868598,1.614354056717551,1.4247683861320934,0.7323364304333794,1.1035105487348396,0.7478061920634,1.4910669450899217,0.8567028879649025,,0.9032013428176906,,0.7609319011896917,,0.8810246734280665
2019-11-17,1.8227147421864642,1.0914230724884733,1.2272478602600894,0.19902977029072286,,1.2367613262317394,0.597097265225206,0.8039662492562671,1.856542702573714,1.4814784001869834,,1.5377011571424404,1.1792017686961942,1.5477907944775857,1.3890044168594815,1.5957280908476668,0.5501758465765856,1.085750222456469,1.7857911398868598,1.614354056717551,1.4247683861320934,0.7323364304333794,1.1035105487348396,0.7478061920634,1.4910669450899217,0.8567028879649025,,0.9032013428176906,,0.7609319011896917,,0.8810246734280665
2019-11-18,1.8227147421864642,1.0914230724884733,1.2272478602600894,0.19902977029072286,,1.2367613262317394,0.597097265225206,0.8039662492562671,1.856542702573714,1.4814784001869834,,1.5377011571424404,1.1792017686961942,1.5477907944775857,1.3890044168594815,1.5957280908476668,0.5501758465765856,1.085750222456469,1.7857911398868598,1.614354056717551,1.4247683861320934,0.7323364304333794,1.1035105487348396,0.7478061920634,1.4910669450899217,0.8567028879649025,,0.9032013428176906,,0.7609319011896917,,0.8810246734280665
2019-11-19,1.8356171033105837,1.0989910266263119,1.221579750923551,0.1891807066036582,,1.2460056206760177,0.6338360879245808,0.8102302298125106,1.859097604994355,1.4903673062372955,,1.5353767881603355,1.1918681080761035,1.544750801310992,1.3909998717539898,1.6133355486935483,0.556918044986275,1.0783960794125955,1.7889117443778408,1.6553100850877065,1.434373566381204,0.7314408959614627,1.084254950657265,0.740340879135889,1.491484737051466,0.8408308753077782,,0.8926583363172719,,0.7550673492530039,,0.8800553869002742
2019-11-20,1.8345192638683256,1.0902853924490323,1.2001908577142453,0.17719861829392644,,1.2207320944979152,0.6384320327744786,0.8159493084871035,1.8524881902819832,1.4799177040888523,,1.5312902675646891,1.1854013504048593,1.5346608380954345,1.3810755893688902,1.6003892948052245,0.5556900166018338,1.0967247548136663,1.7848199443115282,1.6339538619792835,1.4363779600408044,0.7356643507922491,1.0952028928244961,0.7417765270706002,1.480630474171697,0.8312951322580273,,0.9061805166475803,,0.7504748635227726,,0.8771837447114892
2019-11-21,1.8374333043258837,1.0954497910898175,1.1870036269643653,0.17446428002425832,,1.2380487087465164,0.6147262782619852,0.8153641254361222,1.854822872293619,1.486359049410662,,1.5321120635264547,1.1905161873027001,1.5459477587865447,1.3801917644888355,1.589588194359226,0.5532392611975107,1.0877591430786255,1.7867305338062973,1.6179927725517016,1.4347399990166243,0.7401449006888162,1.0951100190253598,0.7274709482181135,1.5066899265471738,0.8205329842813577,,0.895673017459011,,0.7532074551440511,,0.8734102227394038
2019-11-22,1.8219564564213493,1.0842293646593137,1.1968788645116122,0.1816991982447092,,1.2309233467200762,0.5837396762088063,0.81378882370585,1.8629632561885767,1.4797793151194771,,1.511098141239483,1.1720508833095813,1.5504326912697437,1.350893064641128,1.5764908542198002,0.5483324517575479,1.0922417115388927,1.774412523816317,1.5774024560989923,1.4308330633136657,0.735818644961937,1.0958030270409405,0.733983553906993,1.494146931911257,0.8037510195919491,,0.8913964636168393,,0.7603662506141564,,0.8841142104617615
2019-11-23,1.818771102688402,1.0850587756117867,1.1871765297856667,0.1782943694952137,,1.2312694593668132,0.5782958443427353,0.8135135027594743,1.861497334685308,1.4795041718870914,,1.510260649065202,1.1754822069970794,1.5506805610280896,1.3583132874881887,1.5745437849462025,0.5501622145918205,1.0947260976918978,1.7673606073279802,1.5688024743035889,1.4295495404831033,0.7348195515236579,1.0920666368653325,0.7370311761043118,1.4931619976424333,0.8009335584122919,,0.8931065459036219,,0.7567606450035207,,0.8843804214716596
2019-11-24,1.818771102688402,1.0850587756117867,1.1871765297856667,0.1782943694952137,,1.2312694593668132,0.5782958443427353,0.8135135027594743,1.861497334685308,1.4795041718870914,,1.510260649065202,1.1754822069970794,1.5506805610280896,1.3583132874881887,1.5745437849462025,0.5501622145918205,1.0947260976918978,1.7673606073279802,1.5688024743035889,1.4295495404831033,0.7348195515236579,1.0920666368653325,0.7370311761043118,1.4931619976424333,0.8009335584122919,,0.8931065459036219,,0.7567606450035207,,0.8843804214716596
2019-11-25,1.818771102688402,1.0850587756117867,1.1871765297856667,0.1782943694952137,,1.2312694593668132,0.5782958443427353,0.8135135027594743,1.861497334685308,1.4795041718870914,,1.510260649065202,1.1754822069970794,1.5506805610280896,1.3583132874881887,1.5745437849462025,0.5501622145918205,1.0947260976918978,1.7673606073279802,1.5688024743035889,1.4295495404831033,0.7348195515236579,1.0920666368653325,0.7370311761043118,1.4931619976424333,0.8009335584122919,,0.8931065459036219,,0.7567606450035207,,0.8843804214716596
